,device_type,pressure,sensor_type,timestamps
7587,smartphone,101.4488,pressure,1.528136030000093e+18
7588,smartphone,101.4488,pressure,1.528136031000093e+18
7589,smartphone,101.4488,pressure,1.528136032000093e+18
7590,smartphone,101.448,pressure,1.528136033000094e+18
7591,smartphone,101.4469,pressure,1.528136034000095e+18
7592,smartphone,101.4469,pressure,1.528136035000095e+18
7593,smartphone,101.4487,pressure,1.528136036000096e+18
7594,smartphone,101.449,pressure,1.528136037000097e+18
7595,smartphone,101.449,pressure,1.528136038000098e+18
7596,smartphone,101.4498,pressure,1.528136039000098e+18
7597,smartphone,101.4498,pressure,1.528136039000098e+18
7598,smartphone,101.4513,pressure,1.528136040000098e+18
7599,smartphone,101.4513,pressure,1.5281360410000988e+18
7600,smartphone,101.4513,pressure,1.5281360420000988e+18
7601,smartphone,101.4513,pressure,1.5281360430000998e+18
7602,smartphone,101.4513,pressure,1.528136044000101e+18
7603,smartphone,101.4511,pressure,1.528136044000101e+18
7604,smartphone,101.4511,pressure,1.528136046000101e+18
7605,smartphone,101.4503,pressure,1.5281360470001021e+18
7606,smartphone,101.4481,pressure,1.5281360480001021e+18
7607,smartphone,101.4481,pressure,1.528136049000103e+18
7608,smartphone,101.4501,pressure,1.528136049000103e+18
7609,smartphone,101.4505,pressure,1.528136051000103e+18
7610,smartphone,101.4505,pressure,1.528136052000104e+18
7611,smartphone,101.4505,pressure,1.5281360530001052e+18
7612,smartphone,101.4492,pressure,1.5281360540001052e+18
7613,smartphone,101.4507,pressure,1.528136055000106e+18
7614,smartphone,101.4507,pressure,1.528136056000106e+18
7615,smartphone,101.4518,pressure,1.528136057000107e+18
7616,smartphone,101.4518,pressure,1.528136058000108e+18
7617,smartphone,101.4512,pressure,1.528136059000108e+18
7618,smartphone,101.4505,pressure,1.528136060000109e+18
7619,smartphone,101.4505,pressure,1.528136061000109e+18
7620,smartphone,101.4505,pressure,1.5281360620001098e+18
7621,smartphone,101.4497,pressure,1.5281360620001098e+18
7622,smartphone,101.4497,pressure,1.5281360640001098e+18
7623,smartphone,101.449,pressure,1.5281360650001108e+18
7624,smartphone,101.449,pressure,1.5281360660001119e+18
7625,smartphone,101.4492,pressure,1.5281360670001119e+18
7626,smartphone,101.4489,pressure,1.528136068000113e+18
7627,smartphone,101.4492,pressure,1.528136069000113e+18
7628,smartphone,101.4489,pressure,1.528136070000113e+18
7629,smartphone,101.4508,pressure,1.528136071000113e+18
7630,smartphone,101.4504,pressure,1.528136072000114e+18
7631,smartphone,101.4504,pressure,1.5281360730001152e+18
7632,smartphone,101.4464,pressure,1.5281360740001162e+18
7633,smartphone,101.4464,pressure,1.5281360740001162e+18
7634,smartphone,101.4438,pressure,1.528136076000117e+18
7635,smartphone,101.4438,pressure,1.528136077000117e+18
7636,smartphone,101.4438,pressure,1.528136078000118e+18
7637,smartphone,101.4513,pressure,1.528136079000119e+18
7638,smartphone,101.4513,pressure,1.528136080000119e+18
7639,smartphone,101.4508,pressure,1.528136081000119e+18
7640,smartphone,101.4484,pressure,1.5281360820001198e+18
7641,smartphone,101.4494,pressure,1.5281360830001198e+18
7642,smartphone,101.4482,pressure,1.528136084000121e+18
7643,smartphone,101.4467,pressure,1.528136085000121e+18
7644,smartphone,101.449,pressure,1.528136086000122e+18
7645,smartphone,101.4467,pressure,1.528136087000122e+18
7646,smartphone,101.4477,pressure,1.5281360880001231e+18
7647,smartphone,101.4462,pressure,1.5281360890001231e+18
7648,smartphone,101.4477,pressure,1.5281360890001231e+18
7649,smartphone,101.4504,pressure,1.528136091000124e+18
7650,smartphone,101.4504,pressure,1.528136092000125e+18
7651,smartphone,101.448,pressure,1.528136093000125e+18
7652,smartphone,101.448,pressure,1.528136094000126e+18
7653,smartphone,101.448,pressure,1.528136095000126e+18
7654,smartphone,101.4483,pressure,1.528136096000126e+18
7655,smartphone,101.4483,pressure,1.528136097000128e+18
7656,smartphone,101.4485,pressure,1.528136098000128e+18
7657,smartphone,101.4495,pressure,1.528136099000128e+18
7658,smartphone,101.4495,pressure,1.528136100000129e+18
7659,smartphone,101.4487,pressure,1.528136100000129e+18
7660,smartphone,101.4487,pressure,1.5281361020001303e+18
7661,smartphone,101.4479,pressure,1.5281361020001303e+18
7662,smartphone,101.4486,pressure,1.528136104000131e+18
7663,smartphone,101.4486,pressure,1.528136105000132e+18
7664,smartphone,101.4486,pressure,1.528136106000132e+18
7665,smartphone,101.4483,pressure,1.528136107000133e+18
7666,smartphone,101.4489,pressure,1.528136107000133e+18
7667,smartphone,101.4483,pressure,1.528136109000133e+18
7668,smartphone,101.4491,pressure,1.528136110000134e+18
7669,smartphone,101.4489,pressure,1.528136110000134e+18
7670,smartphone,101.4498,pressure,1.528136112000135e+18
7671,smartphone,101.4498,pressure,1.528136113000136e+18
7672,smartphone,101.4498,pressure,1.528136114000136e+18
7673,smartphone,101.4498,pressure,1.528136115000137e+18
7674,smartphone,101.4508,pressure,1.528136115000137e+18
7675,smartphone,101.4519,pressure,1.528136117000137e+18
7676,smartphone,101.4531,pressure,1.528136118000138e+18
7677,smartphone,101.4519,pressure,1.528136119000139e+18
7678,smartphone,101.45200000000001,pressure,1.528136119000139e+18
7679,smartphone,101.4485,pressure,1.528136121000139e+18
7680,smartphone,101.4448,pressure,1.52813612200014e+18
7681,smartphone,101.4495,pressure,1.5281361230001408e+18
7682,smartphone,101.4495,pressure,1.5281361240001408e+18
7683,smartphone,101.4495,pressure,1.5281361250001408e+18
7684,smartphone,101.4497,pressure,1.528136126000142e+18
7685,smartphone,101.45100000000001,pressure,1.528136127000143e+18
7686,smartphone,101.45100000000001,pressure,1.528136128000143e+18
7687,smartphone,101.4505,pressure,1.528136129000143e+18
7688,smartphone,101.4505,pressure,1.5281361300001441e+18
7689,smartphone,101.4495,pressure,1.5281361300001441e+18
7690,smartphone,101.4497,pressure,1.5281361320001441e+18
7691,smartphone,101.4491,pressure,1.5281361330001462e+18
7692,smartphone,101.4497,pressure,1.5281361330001462e+18
7693,smartphone,101.4491,pressure,1.5281361350001462e+18
7694,smartphone,101.4475,pressure,1.5281361360001472e+18
7695,smartphone,101.4475,pressure,1.5281361370001472e+18
7696,smartphone,101.4489,pressure,1.528136138000149e+18
7697,smartphone,101.4495,pressure,1.528136139000149e+18
7698,smartphone,101.4489,pressure,1.528136140000149e+18
7699,smartphone,101.4491,pressure,1.52813614100015e+18
7700,smartphone,101.4494,pressure,1.52813614200015e+18
7701,smartphone,101.4491,pressure,1.528136143000151e+18
7702,smartphone,101.4494,pressure,1.528136144000151e+18
7703,smartphone,101.4491,pressure,1.528136145000151e+18
7704,smartphone,101.4499,pressure,1.5281361460001528e+18
7705,smartphone,101.4491,pressure,1.5281361460001528e+18
7706,smartphone,101.4513,pressure,1.5281361480001528e+18
7707,smartphone,101.449,pressure,1.528136149000154e+18
7708,smartphone,101.449,pressure,1.528136150000154e+18
7709,smartphone,101.449,pressure,1.528136151000154e+18
7710,smartphone,101.4492,pressure,1.528136152000155e+18
7711,smartphone,101.4492,pressure,1.5281361530001562e+18
7712,smartphone,101.4525,pressure,1.5281361540001562e+18
7713,smartphone,101.4513,pressure,1.5281361550001562e+18
7714,smartphone,101.4525,pressure,1.528136156000158e+18
7715,smartphone,101.4532,pressure,1.528136157000158e+18
7716,smartphone,101.4535,pressure,1.528136157000158e+18
7717,smartphone,101.4535,pressure,1.528136159000159e+18
7718,smartphone,101.4538,pressure,1.528136159000159e+18
7719,smartphone,101.4537,pressure,1.52813616100016e+18
7720,smartphone,101.4537,pressure,1.528136162000161e+18
7721,smartphone,101.4528,pressure,1.528136163000161e+18
7722,smartphone,101.4524,pressure,1.5281361640001618e+18
7723,smartphone,101.4515,pressure,1.5281361650001618e+18
7724,smartphone,101.4515,pressure,1.528136166000163e+18
7725,smartphone,101.4502,pressure,1.528136167000163e+18
7726,smartphone,101.4537,pressure,1.528136168000164e+18
7727,smartphone,101.4504,pressure,1.528136169000164e+18
7728,smartphone,101.4539,pressure,1.528136169000164e+18
7729,smartphone,101.4504,pressure,1.5281361710001649e+18
7730,smartphone,101.4523,pressure,1.528136172000166e+18
7731,smartphone,101.4504,pressure,1.528136173000166e+18
7732,smartphone,101.4504,pressure,1.528136174000167e+18
7733,smartphone,101.4504,pressure,1.528136174000167e+18
7734,smartphone,101.4504,pressure,1.528136176000167e+18
7735,smartphone,101.4502,pressure,1.5281361770001682e+18
7736,smartphone,101.4502,pressure,1.5281361780001682e+18
7737,smartphone,101.4509,pressure,1.528136179000169e+18
7738,smartphone,101.4512,pressure,1.52813618000017e+18
7739,smartphone,101.4554,pressure,1.52813618100017e+18
7740,smartphone,101.4554,pressure,1.5281361820001713e+18
7741,smartphone,101.4527,pressure,1.5281361830001713e+18
7742,smartphone,101.45100000000001,pressure,1.528136184000172e+18
7743,smartphone,101.4504,pressure,1.528136184000172e+18
7744,smartphone,101.4484,pressure,1.528136186000172e+18
7745,smartphone,101.4484,pressure,1.528136187000173e+18
7746,smartphone,101.4507,pressure,1.528136188000174e+18
7747,smartphone,101.4507,pressure,1.528136188000174e+18
7748,smartphone,101.4511,pressure,1.528136190000174e+18
7749,smartphone,101.4528,pressure,1.528136191000175e+18
7750,smartphone,101.4546,pressure,1.5281361920001759e+18
7751,smartphone,101.4546,pressure,1.5281361920001759e+18
7752,smartphone,101.4523,pressure,1.528136193999177e+18
7753,smartphone,101.4506,pressure,1.528136194999178e+18
7754,smartphone,101.4506,pressure,1.528136194999178e+18
7755,smartphone,101.4526,pressure,1.528136196999178e+18
7756,smartphone,101.4532,pressure,1.528136197999179e+18
7757,smartphone,101.4554,pressure,1.52813619899918e+18
7758,smartphone,101.4554,pressure,1.52813619999918e+18
7759,smartphone,101.4541,pressure,1.528136200999181e+18
7760,smartphone,101.4529,pressure,1.528136201999181e+18
7761,smartphone,101.4513,pressure,1.528136201999181e+18
7762,smartphone,101.4513,pressure,1.528136203999182e+18
7763,smartphone,101.4517,pressure,1.528136204999182e+18
7764,smartphone,101.4517,pressure,1.5281362059991828e+18
7765,smartphone,101.4513,pressure,1.5281362069991828e+18
7766,smartphone,101.45,pressure,1.528136207999184e+18
7767,smartphone,101.4488,pressure,1.528136208999185e+18
7768,smartphone,101.4486,pressure,1.528136209999185e+18
7769,smartphone,101.4483,pressure,1.528136210999186e+18
7770,smartphone,101.4484,pressure,1.528136211999186e+18
7771,smartphone,101.4484,pressure,1.528136212999187e+18
7772,smartphone,101.4495,pressure,1.528136213999187e+18
7773,smartphone,101.4503,pressure,1.5281362149991882e+18
7774,smartphone,101.4503,pressure,1.5281362159991882e+18
7775,smartphone,101.4503,pressure,1.5281362169991882e+18
7776,smartphone,101.4503,pressure,1.5281362179991892e+18
7777,smartphone,101.4502,pressure,1.5281362189991892e+18
7778,smartphone,101.4502,pressure,1.52813621999919e+18
7779,smartphone,101.4502,pressure,1.528136220999191e+18
7780,smartphone,101.4502,pressure,1.528136220999191e+18
7781,smartphone,101.4504,pressure,1.528136222999191e+18
7782,smartphone,101.4504,pressure,1.528136223999192e+18
7783,smartphone,101.4506,pressure,1.5281362249991928e+18
7784,smartphone,101.4506,pressure,1.5281362259991928e+18
7785,smartphone,101.4507,pressure,1.5281362269991928e+18
7786,smartphone,101.4507,pressure,1.5281362279991939e+18
7787,smartphone,101.4507,pressure,1.5281362289991939e+18
7788,smartphone,101.4507,pressure,1.5281362299991962e+18
7789,smartphone,101.4509,pressure,1.5281362309991962e+18
7790,smartphone,101.4509,pressure,1.5281362319991962e+18
7791,smartphone,101.4509,pressure,1.528136232999197e+18
7792,smartphone,101.4507,pressure,1.528136233999197e+18
7793,smartphone,101.4507,pressure,1.528136234999198e+18
7794,smartphone,101.4506,pressure,1.528136235999198e+18
7795,smartphone,101.4502,pressure,1.528136236999198e+18
7796,smartphone,101.4502,pressure,1.528136237999199e+18
7797,smartphone,101.4496,pressure,1.528136238999199e+18
7798,smartphone,101.4493,pressure,1.5281362399992e+18
7799,smartphone,101.4489,pressure,1.528136240999201e+18
7800,smartphone,101.4489,pressure,1.528136241999201e+18
7801,smartphone,101.4492,pressure,1.528136242999202e+18
7802,smartphone,101.4512,pressure,1.528136243999202e+18
7803,smartphone,101.4512,pressure,1.528136244999203e+18
7804,smartphone,101.4509,pressure,1.528136245999203e+18
7805,smartphone,101.4509,pressure,1.5281362469992038e+18
7806,smartphone,101.4511,pressure,1.528136247999205e+18
7807,smartphone,101.4523,pressure,1.528136248999205e+18
7808,smartphone,101.4523,pressure,1.528136249999205e+18
7809,smartphone,101.4525,pressure,1.528136250999205e+18
7810,smartphone,101.4525,pressure,1.5281362519992061e+18
7811,smartphone,101.4537,pressure,1.5281362529992061e+18
7812,smartphone,101.4537,pressure,1.528136253999207e+18
7813,smartphone,101.4535,pressure,1.528136254999208e+18
7814,smartphone,101.4527,pressure,1.528136255999208e+18
7815,smartphone,101.4519,pressure,1.528136256999208e+18
7816,smartphone,101.4519,pressure,1.528136257999209e+18
7817,smartphone,101.4514,pressure,1.528136258999209e+18
7818,smartphone,101.4514,pressure,1.52813625999921e+18
7819,smartphone,101.45100000000001,pressure,1.52813626099921e+18
7820,smartphone,101.45100000000001,pressure,1.528136261999212e+18
7821,smartphone,101.4498,pressure,1.528136262999212e+18
7822,smartphone,101.4498,pressure,1.528136263999213e+18
7823,smartphone,101.4497,pressure,1.528136263999213e+18
7824,smartphone,101.4511,pressure,1.528136264999213e+18
7825,smartphone,101.4511,pressure,1.528136265999214e+18
7826,smartphone,101.4511,pressure,1.528136265999214e+18
7827,smartphone,101.4512,pressure,1.528136267999215e+18
7828,smartphone,101.4512,pressure,1.528136268999215e+18
7829,smartphone,101.4525,pressure,1.528136269999216e+18
7830,smartphone,101.4525,pressure,1.528136270999216e+18
7831,smartphone,101.45200000000001,pressure,1.5281362719992172e+18
7832,smartphone,101.4525,pressure,1.5281362729992172e+18
7833,smartphone,101.45299999999999,pressure,1.5281362729992172e+18
7834,smartphone,101.4534,pressure,1.528136274999218e+18
7835,smartphone,101.4534,pressure,1.528136275999218e+18
7836,smartphone,101.4538,pressure,1.528136276999219e+18
7837,smartphone,101.4533,pressure,1.528136277999219e+18
7838,smartphone,101.4538,pressure,1.52813627899922e+18
7839,smartphone,101.4548,pressure,1.52813627999922e+18
7840,smartphone,101.4548,pressure,1.528136280999221e+18
7841,smartphone,101.4541,pressure,1.528136281999222e+18
7842,smartphone,101.4541,pressure,1.528136282999222e+18
7843,smartphone,101.4537,pressure,1.528136283999223e+18
7844,smartphone,101.4516,pressure,1.528136284999223e+18
7845,smartphone,101.4504,pressure,1.528136285999223e+18
7846,smartphone,101.4501,pressure,1.528136286999224e+18
7847,smartphone,101.4486,pressure,1.5281362879992248e+18
7848,smartphone,101.4486,pressure,1.5281362889992248e+18
7849,smartphone,101.4496,pressure,1.528136289999226e+18
7850,smartphone,101.4498,pressure,1.5281362909992271e+18
7851,smartphone,101.4506,pressure,1.5281362919992271e+18
7852,smartphone,101.4519,pressure,1.5281362929992271e+18
7853,smartphone,101.4519,pressure,1.5281362939992271e+18
7854,smartphone,101.4521,pressure,1.528136294999228e+18
7855,smartphone,101.4521,pressure,1.528136295999228e+18
7856,smartphone,101.4522,pressure,1.528136296999229e+18
7857,smartphone,101.4524,pressure,1.528136297999229e+18
7858,smartphone,101.4526,pressure,1.5281362989992302e+18
7859,smartphone,101.4527,pressure,1.528136299999231e+18
7860,smartphone,101.4526,pressure,1.528136299999231e+18
7861,smartphone,101.4527,pressure,1.528136301999232e+18
7862,smartphone,101.45299999999999,pressure,1.528136302999232e+18
7863,smartphone,101.4539,pressure,1.528136303999233e+18
7864,smartphone,101.4539,pressure,1.528136304999233e+18
7865,smartphone,101.4539,pressure,1.528136305999234e+18
7866,smartphone,101.4548,pressure,1.528136306999234e+18
7867,smartphone,101.4535,pressure,1.528136306999234e+18
7868,smartphone,101.4535,pressure,1.5281363089992348e+18
7869,smartphone,101.4553,pressure,1.5281363099992358e+18
7870,smartphone,101.4553,pressure,1.5281363109992369e+18
7871,smartphone,101.4548,pressure,1.5281363119992369e+18
7872,smartphone,101.4542,pressure,1.5281363129992369e+18
7873,smartphone,101.4538,pressure,1.528136313999238e+18
7874,smartphone,101.4538,pressure,1.528136314999238e+18
7875,smartphone,101.4542,pressure,1.528136315999239e+18
7876,smartphone,101.4555,pressure,1.52813631699924e+18
7877,smartphone,101.4547,pressure,1.5281363179992412e+18
7878,smartphone,101.4547,pressure,1.5281363189992412e+18
7879,smartphone,101.4547,pressure,1.5281363199992412e+18
7880,smartphone,101.4564,pressure,1.5281363209992412e+18
7881,smartphone,101.4564,pressure,1.528136321999242e+18
7882,smartphone,101.4561,pressure,1.528136322999242e+18
7883,smartphone,101.4549,pressure,1.528136323999243e+18
7884,smartphone,101.4521,pressure,1.528136324999244e+18
7885,smartphone,101.4534,pressure,1.528136324999244e+18
7886,smartphone,101.4534,pressure,1.528136326999245e+18
7887,smartphone,101.4524,pressure,1.528136327999245e+18
7888,smartphone,101.4524,pressure,1.528136328999246e+18
7889,smartphone,101.4596,pressure,1.528136329999246e+18
7890,smartphone,101.4645,pressure,1.528136330999247e+18
