,device_type,distance,sensor_type,steps,timestamps
473,smartphone,725.78,pedometer,1069,1.5281289459998287e+18
474,smartphone,725.78,pedometer,1069,1.5281289459998287e+18
475,smartphone,729.14,pedometer,1075,1.528128947999827e+18
476,smartphone,729.14,pedometer,1075,1.528128947999827e+18
477,smartphone,731.3,pedometer,1079,1.528128949999825e+18
478,smartphone,731.3,pedometer,1079,1.528128949999825e+18
479,smartphone,731.3,pedometer,1079,1.528128951999823e+18
480,smartphone,733.54,pedometer,1083,1.528128951999823e+18
481,smartphone,733.54,pedometer,1083,1.5281289539998213e+18
482,smartphone,735.82,pedometer,1087,1.5281289539998213e+18
483,smartphone,735.82,pedometer,1087,1.528128955999819e+18
484,smartphone,735.82,pedometer,1087,1.528128955999819e+18
485,smartphone,737.98,pedometer,1091,1.528128957999816e+18
486,smartphone,737.98,pedometer,1091,1.528128957999816e+18
487,smartphone,741.1,pedometer,1095,1.5281289599998141e+18
488,smartphone,741.1,pedometer,1095,1.5281289599998141e+18
489,smartphone,741.1,pedometer,1095,1.5281289619998108e+18
490,smartphone,744.4,pedometer,1101,1.5281289619998108e+18
491,smartphone,744.4,pedometer,1101,1.528128963999809e+18
492,smartphone,744.4,pedometer,1101,1.528128963999809e+18
493,smartphone,747.7,pedometer,1107,1.528128965999808e+18
494,smartphone,747.7,pedometer,1107,1.528128965999808e+18
495,smartphone,751.24,pedometer,1113,1.528128967999805e+18
496,smartphone,751.24,pedometer,1113,1.528128967999805e+18
497,smartphone,751.24,pedometer,1113,1.5281289699998019e+18
498,smartphone,752.05,pedometer,1114,1.5281289709998019e+18
499,smartphone,752.05,pedometer,1114,1.5281289709998019e+18
500,smartphone,752.05,pedometer,1114,1.5281289729998e+18
501,smartphone,752.05,pedometer,1114,1.5281289729998e+18
502,smartphone,752.05,pedometer,1114,1.528128974999798e+18
503,smartphone,752.05,pedometer,1114,1.528128974999798e+18
504,smartphone,752.05,pedometer,1114,1.5281289769997962e+18
505,smartphone,752.05,pedometer,1114,1.5281289769997962e+18
506,smartphone,752.05,pedometer,1114,1.5281289789997932e+18
507,smartphone,752.05,pedometer,1114,1.5281289789997932e+18
508,smartphone,759.01,pedometer,1126,1.52812898099979e+18
509,smartphone,759.01,pedometer,1126,1.52812898099979e+18
510,smartphone,759.01,pedometer,1126,1.528128982999789e+18
511,smartphone,760.66,pedometer,1129,1.528128982999789e+18
512,smartphone,760.66,pedometer,1129,1.528128984999785e+18
513,smartphone,760.66,pedometer,1129,1.528128984999785e+18
514,smartphone,760.66,pedometer,1129,1.528128986999784e+18
515,smartphone,760.66,pedometer,1129,1.528128986999784e+18
516,smartphone,760.66,pedometer,1129,1.5281289889997821e+18
517,smartphone,760.66,pedometer,1129,1.5281289889997821e+18
518,smartphone,761.18,pedometer,1130,1.52812899099978e+18
519,smartphone,761.18,pedometer,1130,1.52812899099978e+18
520,smartphone,761.18,pedometer,1130,1.5281289929997768e+18
521,smartphone,761.18,pedometer,1130,1.5281289929997768e+18
522,smartphone,761.18,pedometer,1130,1.528128994999775e+18
523,smartphone,761.18,pedometer,1130,1.528128994999775e+18
524,smartphone,761.18,pedometer,1130,1.528128996999773e+18
525,smartphone,761.18,pedometer,1130,1.528128996999773e+18
526,smartphone,764.38,pedometer,1134,1.5281289989997699e+18
527,smartphone,764.38,pedometer,1134,1.5281289989997699e+18
528,smartphone,766.62,pedometer,1138,1.528129000999768e+18
529,smartphone,766.62,pedometer,1138,1.528129000999768e+18
530,smartphone,766.62,pedometer,1138,1.528129002999767e+18
531,smartphone,766.62,pedometer,1138,1.528129002999767e+18
532,smartphone,766.62,pedometer,1138,1.528129004999764e+18
533,smartphone,766.62,pedometer,1138,1.528129004999764e+18
534,smartphone,769.92,pedometer,1144,1.528129006999762e+18
535,smartphone,769.92,pedometer,1144,1.528129006999762e+18
536,smartphone,773.04,pedometer,1148,1.5281290089997588e+18
537,smartphone,773.04,pedometer,1148,1.5281290089997588e+18
538,smartphone,773.04,pedometer,1148,1.528129010999757e+18
539,smartphone,774.06,pedometer,1150,1.528129010999757e+18
540,smartphone,774.06,pedometer,1150,1.5281290129997553e+18
541,smartphone,774.06,pedometer,1150,1.5281290129997553e+18
542,smartphone,774.06,pedometer,1150,1.528129014999753e+18
543,smartphone,774.06,pedometer,1150,1.528129014999753e+18
544,smartphone,774.06,pedometer,1150,1.5281290169997512e+18
545,smartphone,774.06,pedometer,1150,1.5281290169997512e+18
546,smartphone,774.06,pedometer,1150,1.528129018999748e+18
547,smartphone,774.06,pedometer,1150,1.528129018999748e+18
548,smartphone,774.06,pedometer,1150,1.528129020999747e+18
549,smartphone,774.06,pedometer,1150,1.528129020999747e+18
550,smartphone,774.06,pedometer,1150,1.528129022999744e+18
551,smartphone,774.06,pedometer,1150,1.528129022999744e+18
552,smartphone,774.06,pedometer,1150,1.528129024999742e+18
553,smartphone,774.06,pedometer,1150,1.528129024999742e+18
554,smartphone,774.06,pedometer,1150,1.5281290269997391e+18
555,smartphone,774.06,pedometer,1150,1.5281290269997391e+18
556,smartphone,774.06,pedometer,1150,1.528129028999737e+18
557,smartphone,774.06,pedometer,1150,1.528129028999737e+18
558,smartphone,774.06,pedometer,1150,1.5281290309997348e+18
559,smartphone,774.06,pedometer,1150,1.5281290309997348e+18
560,smartphone,774.06,pedometer,1150,1.528129032999733e+18
561,smartphone,774.06,pedometer,1150,1.528129032999733e+18
562,smartphone,774.06,pedometer,1150,1.528129034999731e+18
563,smartphone,774.06,pedometer,1150,1.528129034999731e+18
564,smartphone,774.06,pedometer,1150,1.5281290369997279e+18
565,smartphone,774.06,pedometer,1150,1.5281290369997279e+18
566,smartphone,774.06,pedometer,1150,1.528129038999725e+18
567,smartphone,783.02,pedometer,1166,1.528129039999725e+18
568,smartphone,783.02,pedometer,1166,1.528129039999725e+18
569,smartphone,785.26,pedometer,1170,1.528129041999723e+18
570,smartphone,785.26,pedometer,1170,1.528129041999723e+18
571,smartphone,785.26,pedometer,1170,1.528129043999721e+18
572,smartphone,785.26,pedometer,1170,1.528129043999721e+18
573,smartphone,785.26,pedometer,1170,1.528129045999718e+18
574,smartphone,785.26,pedometer,1170,1.528129045999718e+18
575,smartphone,787.38,pedometer,1174,1.528129047999716e+18
576,smartphone,787.38,pedometer,1174,1.528129047999716e+18
577,smartphone,804.2255,pedometer,1180,1.528129049999714e+18
578,smartphone,804.2255,pedometer,1180,1.528129049999714e+18
579,smartphone,804.2255,pedometer,1180,1.528129051999712e+18
580,smartphone,805.3455,pedometer,1182,1.528129051999712e+18
581,smartphone,805.3455,pedometer,1182,1.528129053999709e+18
582,smartphone,805.3455,pedometer,1182,1.528129053999709e+18
583,smartphone,805.3455,pedometer,1182,1.528129055999707e+18
584,smartphone,805.3455,pedometer,1182,1.528129055999707e+18
585,smartphone,805.3455,pedometer,1182,1.528129057999705e+18
586,smartphone,805.3455,pedometer,1182,1.528129057999705e+18
587,smartphone,805.3455,pedometer,1182,1.528129059999703e+18
588,smartphone,805.3455,pedometer,1182,1.528129059999703e+18
589,smartphone,805.3455,pedometer,1182,1.5281290619997e+18
590,smartphone,805.3455,pedometer,1182,1.5281290619997e+18
591,smartphone,805.3455,pedometer,1182,1.5281290639996982e+18
592,smartphone,805.3455,pedometer,1182,1.5281290639996982e+18
593,smartphone,805.3455,pedometer,1182,1.5281290659996961e+18
594,smartphone,805.3455,pedometer,1182,1.5281290659996961e+18
595,smartphone,808.3455,pedometer,1186,1.5281290679996928e+18
596,smartphone,808.3455,pedometer,1186,1.5281290679996928e+18
597,smartphone,808.3455,pedometer,1186,1.528129069999691e+18
598,smartphone,810.3455,pedometer,1190,1.528129069999691e+18
599,smartphone,810.3455,pedometer,1190,1.5281290719996892e+18
600,smartphone,810.3455,pedometer,1190,1.5281290719996892e+18
601,smartphone,810.3455,pedometer,1190,1.528129073999687e+18
602,smartphone,810.3455,pedometer,1190,1.528129073999687e+18
603,smartphone,812.4254,pedometer,1194,1.528129075999684e+18
604,smartphone,812.4254,pedometer,1194,1.528129076999684e+18
605,smartphone,822.5507,pedometer,1198,1.528129076999684e+18
606,smartphone,822.5507,pedometer,1198,1.528129078999681e+18
607,smartphone,822.5507,pedometer,1198,1.528129078999681e+18
608,smartphone,822.5507,pedometer,1198,1.528129080999679e+18
609,smartphone,822.5507,pedometer,1198,1.528129080999679e+18
610,smartphone,832.2098,pedometer,1202,1.528129082999676e+18
611,smartphone,832.2098,pedometer,1202,1.528129082999676e+18
612,smartphone,832.2098,pedometer,1202,1.5281290849996751e+18
613,smartphone,840.0681,pedometer,1206,1.5281290849996751e+18
614,smartphone,840.0681,pedometer,1206,1.528129086999672e+18
615,smartphone,842.1881,pedometer,1210,1.528129086999672e+18
616,smartphone,842.1881,pedometer,1210,1.528129088999671e+18
617,smartphone,842.1881,pedometer,1210,1.528129088999671e+18
618,smartphone,844.3081,pedometer,1214,1.528129090999668e+18
619,smartphone,844.3081,pedometer,1214,1.528129090999668e+18
620,smartphone,844.3081,pedometer,1214,1.528129092999666e+18
621,smartphone,846.3881,pedometer,1218,1.528129092999666e+18
622,smartphone,846.3881,pedometer,1218,1.528129094999664e+18
623,smartphone,848.4681,pedometer,1222,1.528129094999664e+18
624,smartphone,848.4681,pedometer,1222,1.528129096999661e+18
625,smartphone,848.4681,pedometer,1222,1.528129096999661e+18
626,smartphone,850.5481,pedometer,1226,1.52812909899966e+18
627,smartphone,850.5481,pedometer,1226,1.52812909899966e+18
628,smartphone,852.0181,pedometer,1229,1.528129100999657e+18
629,smartphone,852.0181,pedometer,1229,1.528129100999657e+18
630,smartphone,852.0181,pedometer,1229,1.528129102999655e+18
631,smartphone,852.9581,pedometer,1231,1.528129102999655e+18
632,smartphone,852.9581,pedometer,1231,1.5281291049996518e+18
633,smartphone,852.9581,pedometer,1231,1.5281291049996518e+18
634,smartphone,852.9581,pedometer,1231,1.528129106999651e+18
635,smartphone,852.9581,pedometer,1231,1.528129106999651e+18
636,smartphone,852.9581,pedometer,1231,1.528129108999648e+18
637,smartphone,852.9581,pedometer,1231,1.528129108999648e+18
638,smartphone,852.9581,pedometer,1231,1.5281291109996462e+18
639,smartphone,852.9581,pedometer,1231,1.5281291109996462e+18
640,smartphone,852.9581,pedometer,1231,1.5281291129996442e+18
641,smartphone,852.9581,pedometer,1231,1.5281291129996442e+18
642,smartphone,852.9581,pedometer,1231,1.5281291149996408e+18
643,smartphone,852.9581,pedometer,1231,1.5281291149996408e+18
644,smartphone,852.9581,pedometer,1231,1.52812911699964e+18
645,smartphone,852.9581,pedometer,1231,1.52812911699964e+18
646,smartphone,852.9581,pedometer,1231,1.528129118999637e+18
647,smartphone,852.9581,pedometer,1231,1.528129118999637e+18
648,smartphone,852.9581,pedometer,1231,1.528129120999635e+18
649,smartphone,852.9581,pedometer,1231,1.528129120999635e+18
650,smartphone,852.9581,pedometer,1231,1.5281291229996321e+18
651,smartphone,852.9581,pedometer,1231,1.5281291239996321e+18
652,smartphone,852.9581,pedometer,1231,1.5281291239996321e+18
653,smartphone,852.9581,pedometer,1231,1.528129125999629e+18
654,smartphone,852.9581,pedometer,1231,1.528129125999629e+18
655,smartphone,852.9581,pedometer,1231,1.5281291279996268e+18
656,smartphone,852.9581,pedometer,1231,1.5281291279996268e+18
657,smartphone,852.9581,pedometer,1231,1.528129129999625e+18
658,smartphone,852.9581,pedometer,1231,1.528129129999625e+18
659,smartphone,852.9581,pedometer,1231,1.5281291319996232e+18
660,smartphone,852.9581,pedometer,1231,1.5281291319996232e+18
661,smartphone,852.9581,pedometer,1231,1.528129133999621e+18
662,smartphone,852.9581,pedometer,1231,1.528129133999621e+18
663,smartphone,852.9581,pedometer,1231,1.528129135999619e+18
664,smartphone,852.9581,pedometer,1231,1.528129135999619e+18
665,smartphone,852.9581,pedometer,1231,1.528129137999616e+18
666,smartphone,852.9581,pedometer,1231,1.528129137999616e+18
667,smartphone,852.9581,pedometer,1231,1.528129139999614e+18
668,smartphone,852.9581,pedometer,1231,1.528129139999614e+18
669,smartphone,852.9581,pedometer,1231,1.528129141999611e+18
670,smartphone,852.9581,pedometer,1231,1.528129141999611e+18
671,smartphone,852.9581,pedometer,1231,1.528129143999609e+18
672,smartphone,852.9581,pedometer,1231,1.528129143999609e+18
673,smartphone,852.9581,pedometer,1231,1.528129145999607e+18
674,smartphone,852.9581,pedometer,1231,1.528129145999607e+18
675,smartphone,852.9581,pedometer,1231,1.5281291479996052e+18
676,smartphone,852.9581,pedometer,1231,1.5281291479996052e+18
677,smartphone,852.9581,pedometer,1231,1.528129149999602e+18
678,smartphone,852.9581,pedometer,1231,1.528129149999602e+18
679,smartphone,852.9581,pedometer,1231,1.5281291519995999e+18
680,smartphone,852.9581,pedometer,1231,1.5281291519995999e+18
681,smartphone,852.9581,pedometer,1231,1.528129153999598e+18
682,smartphone,852.9581,pedometer,1231,1.528129153999598e+18
683,smartphone,852.9581,pedometer,1231,1.528129155999596e+18
684,smartphone,852.9581,pedometer,1231,1.528129155999596e+18
685,smartphone,852.9581,pedometer,1231,1.528129157999593e+18
686,smartphone,852.9581,pedometer,1231,1.528129157999593e+18
687,smartphone,852.9581,pedometer,1231,1.5281291599995922e+18
688,smartphone,852.9581,pedometer,1231,1.5281291599995922e+18
689,smartphone,852.9581,pedometer,1231,1.5281291619995889e+18
690,smartphone,852.9581,pedometer,1231,1.5281291619995889e+18
691,smartphone,852.9581,pedometer,1231,1.5281291639995868e+18
692,smartphone,852.9581,pedometer,1231,1.5281291639995868e+18
693,smartphone,852.9581,pedometer,1231,1.528129165999585e+18
694,smartphone,852.9581,pedometer,1231,1.528129165999585e+18
695,smartphone,852.9581,pedometer,1231,1.528129167999583e+18
696,smartphone,852.9581,pedometer,1231,1.528129167999583e+18
697,smartphone,852.9581,pedometer,1231,1.5281291699999918e+18
698,smartphone,852.9581,pedometer,1231,1.5281291699999918e+18
699,smartphone,852.9581,pedometer,1231,1.5281291719999982e+18
700,smartphone,852.9581,pedometer,1231,1.528129172999999e+18
701,smartphone,852.9581,pedometer,1231,1.528129174000006e+18
702,smartphone,852.9581,pedometer,1231,1.528129175000009e+18
703,smartphone,852.9581,pedometer,1231,1.528129176000014e+18
704,smartphone,852.9581,pedometer,1231,1.528129176000014e+18
705,smartphone,852.9581,pedometer,1231,1.528129177000015e+18
706,smartphone,852.9581,pedometer,1231,1.528129178000018e+18
707,smartphone,852.9581,pedometer,1231,1.528129178000018e+18
708,smartphone,852.9581,pedometer,1231,1.52812918000002e+18
709,smartphone,852.9581,pedometer,1231,1.528129181000021e+18
710,smartphone,852.9581,pedometer,1231,1.528129182000021e+18
711,smartphone,852.9581,pedometer,1231,1.528129182000021e+18
712,smartphone,852.9581,pedometer,1231,1.528129184000023e+18
713,smartphone,852.9581,pedometer,1231,1.528129185000025e+18
714,smartphone,852.9581,pedometer,1231,1.528129186000029e+18
715,smartphone,852.9581,pedometer,1231,1.528129187000031e+18
716,smartphone,852.9581,pedometer,1231,1.5281291880000369e+18
717,smartphone,852.9581,pedometer,1231,1.52812918900004e+18
718,smartphone,852.9581,pedometer,1231,1.528129190000041e+18
719,smartphone,852.9581,pedometer,1231,1.528129191000042e+18
720,smartphone,852.9581,pedometer,1231,1.528129192000043e+18
721,smartphone,852.9581,pedometer,1231,1.528129193000043e+18
722,smartphone,852.9581,pedometer,1231,1.528129194000043e+18
723,smartphone,852.9581,pedometer,1231,1.528129195000043e+18
724,smartphone,852.9581,pedometer,1231,1.5281291960000438e+18
725,smartphone,852.9581,pedometer,1231,1.5281291970000448e+18
726,smartphone,852.9581,pedometer,1231,1.5281291980000448e+18
727,smartphone,852.9581,pedometer,1231,1.5281291980000448e+18
728,smartphone,852.9581,pedometer,1231,1.5281292000000438e+18
729,smartphone,852.9581,pedometer,1231,1.5281292010000438e+18
730,smartphone,852.9581,pedometer,1231,1.5281292020000448e+18
731,smartphone,852.9581,pedometer,1231,1.5281292020000448e+18
732,smartphone,852.9581,pedometer,1231,1.528129204000043e+18
733,smartphone,852.9581,pedometer,1231,1.528129205000043e+18
734,smartphone,852.9581,pedometer,1231,1.528129205000043e+18
735,smartphone,852.9581,pedometer,1231,1.528129207000043e+18
736,smartphone,852.9581,pedometer,1231,1.528129207000043e+18
737,smartphone,852.9581,pedometer,1231,1.528129209000041e+18
738,smartphone,852.9581,pedometer,1231,1.528129209000041e+18
739,smartphone,852.9581,pedometer,1231,1.528129211000041e+18
740,smartphone,852.9581,pedometer,1231,1.528129211000041e+18
741,smartphone,852.9581,pedometer,1231,1.5281292130000392e+18
742,smartphone,852.9581,pedometer,1231,1.5281292140000392e+18
743,smartphone,852.9581,pedometer,1231,1.5281292140000392e+18
744,smartphone,852.9581,pedometer,1231,1.5281292160000369e+18
745,smartphone,852.9581,pedometer,1231,1.5281292160000369e+18
746,smartphone,852.9581,pedometer,1231,1.528129218000036e+18
747,smartphone,852.9581,pedometer,1231,1.528129218000036e+18
748,smartphone,852.9581,pedometer,1231,1.528129220000033e+18
749,smartphone,852.9581,pedometer,1231,1.528129221000034e+18
750,smartphone,852.9581,pedometer,1231,1.528129221000034e+18
751,smartphone,852.9581,pedometer,1231,1.528129223000031e+18
752,smartphone,852.9581,pedometer,1231,1.528129223000031e+18
753,smartphone,852.9581,pedometer,1231,1.528129225000031e+18
754,smartphone,852.9581,pedometer,1231,1.528129225000031e+18
755,smartphone,852.9581,pedometer,1231,1.528129227000028e+18
756,smartphone,852.9581,pedometer,1231,1.528129227000028e+18
757,smartphone,852.9581,pedometer,1231,1.528129229000026e+18
758,smartphone,852.9581,pedometer,1231,1.528129229000026e+18
759,smartphone,852.9581,pedometer,1231,1.528129231000025e+18
760,smartphone,852.9581,pedometer,1231,1.528129231000025e+18
761,smartphone,852.9581,pedometer,1231,1.5281292330000223e+18
762,smartphone,852.9581,pedometer,1231,1.5281292330000223e+18
763,smartphone,852.9581,pedometer,1231,1.52812923500002e+18
